datetime,co,no,no2,o3,so2,pm2_5,pm10,nh3,aqi,temperature_2m,relative_humidity_2m,surface_pressure,pressure_msl,precipitation,cloudcover,windspeed_10m,direct_radiation
2021-08-05 20:00:00,734.33,0.01,16.28,15.56,8.35,32.74,35.04,1.47,4.0,21.2,95.0,865.9,1004.9,0.0,98.0,3.9,0.0
2021-08-05 21:00:00,700.95,0.02,15.25,14.48,7.87,31.29,33.27,1.5,4.0,21.1,95.0,866.2,1005.3,0.0,98.0,3.7,0.0
2021-08-05 22:00:00,654.22,0.02,12.68,12.7,6.08,28.8,30.67,1.44,4.0,21.1,94.0,866.5,1005.6,0.0,96.0,3.3,0.0
2021-08-05 23:00:00,660.9,0.06,12.17,9.74,5.01,29.57,31.52,1.66,4.0,20.8,96.0,866.2,1005.4,0.0,96.0,2.3,0.0
2021-08-06 00:00:00,720.98,0.14,13.54,7.33,5.25,33.85,35.98,1.88,4.0,20.7,97.0,865.6,1004.8,0.0,95.0,2.3,0.0
2021-08-06 01:00:00,781.06,0.55,14.57,5.59,5.36,36.7,39.85,1.98,4.0,20.6,96.0,865.1,1004.3,0.0,97.0,2.9,0.0
2021-08-06 02:00:00,907.9,2.12,15.59,5.54,5.84,40.36,46.24,2.28,4.0,20.6,96.0,864.8,1003.9,0.0,99.0,3.6,0.0
2021-08-06 03:00:00,1108.17,3.49,19.36,7.96,7.03,46.67,55.4,3.14,4.0,20.4,96.0,864.4,1003.6,0.0,98.0,4.0,0.0
2021-08-06 04:00:00,534.06,0.73,8.65,30.76,7.75,16.27,18.39,1.03,2.0,20.4,96.0,864.6,1003.8,0.0,96.0,4.4,0.0
2021-08-06 05:00:00,460.63,0.42,5.31,38.62,5.72,11.85,13.41,1.01,2.0,19.9,97.0,864.6,1004.0,0.0,96.0,4.3,0.0
2021-08-06 06:00:00,440.6,0.33,4.2,45.06,5.42,11.32,12.75,1.03,2.0,21.3,95.0,865.8,1004.7,0.0,96.0,4.7,5.0
2021-08-06 07:00:00,473.98,0.31,4.24,55.08,6.5,14.4,15.99,1.14,2.0,23.9,79.0,867.4,1005.3,0.0,90.0,2.2,120.0
2021-08-06 08:00:00,527.38,0.3,4.54,67.95,7.87,19.01,20.9,1.35,2.0,25.2,72.0,868.0,1005.4,0.0,85.0,0.8,271.0
2021-08-06 09:00:00,560.76,0.3,4.8,74.39,8.58,21.59,23.66,1.52,3.0,26.1,68.0,868.5,1005.5,0.1,93.0,0.5,349.0
2021-08-06 10:00:00,580.79,0.22,5.06,80.82,9.06,24.56,26.68,1.47,3.0,25.5,73.0,868.7,1006.0,0.0,86.0,1.1,366.0
2021-08-06 11:00:00,627.52,0.13,6.6,85.12,9.66,28.65,30.97,1.49,4.0,25.3,76.0,868.5,1005.9,0.2,90.0,3.7,373.0
2021-08-06 12:00:00,674.25,0.03,8.4,81.54,9.54,30.12,32.57,1.47,4.0,24.6,76.0,867.6,1005.2,0.7,93.0,4.3,376.0
2021-08-06 13:00:00,694.28,0.0,9.34,75.82,9.18,30.95,33.51,1.2,4.0,24.6,80.0,866.2,1003.6,0.6,79.0,5.2,269.0
2021-08-06 14:00:00,734.33,0.0,10.88,68.67,9.54,32.84,35.9,1.22,4.0,25.5,76.0,865.4,1002.2,0.2,99.0,2.8,411.0
2021-08-06 15:00:00,767.71,0.0,12.34,60.8,9.66,34.45,37.82,1.36,4.0,25.2,79.0,865.2,1002.1,1.3,100.0,2.8,254.0
2021-08-06 16:00:00,841.14,0.0,16.28,50.78,11.21,37.38,41.02,1.85,4.0,24.3,83.0,865.3,1002.7,4.5,100.0,0.8,51.0
2021-08-06 17:00:00,854.49,0.0,17.99,42.56,11.56,38.28,41.84,1.49,4.0,24.3,81.0,865.5,1002.9,4.8,100.0,4.2,22.0
2021-08-06 18:00:00,827.79,0.0,17.31,38.62,10.25,37.63,40.87,1.24,4.0,23.7,85.0,865.9,1003.7,0.0,99.0,1.3,11.0
2021-08-06 19:00:00,814.44,0.0,16.79,34.33,9.06,37.61,40.35,1.08,4.0,22.5,93.0,866.3,1004.7,0.0,97.0,2.3,0.0
2021-08-06 20:00:00,821.11,0.0,16.79,28.25,8.46,38.2,40.55,1.05,4.0,22.5,93.0,867.1,1005.6,0.0,100.0,2.5,0.0
2021-08-06 21:00:00,814.44,0.0,16.97,23.25,8.23,38.13,40.2,1.03,4.0,22.1,95.0,867.5,1006.3,0.0,98.0,2.5,0.0
2021-08-06 22:00:00,787.74,0.0,16.28,20.39,7.45,37.22,39.17,1.11,4.0,21.6,97.0,867.7,1006.8,0.0,92.0,2.6,0.0
2021-08-06 23:00:00,781.06,0.01,16.11,16.81,6.97,36.89,38.84,1.12,4.0,21.5,96.0,867.4,1006.5,0.0,96.0,2.6,0.0
2021-08-07 00:00:00,801.09,0.02,18.17,13.41,7.45,38.58,40.65,1.36,4.0,21.3,97.0,866.9,1006.0,0.0,96.0,2.6,0.0
2021-08-07 01:00:00,801.09,0.44,18.51,12.34,7.57,39.18,41.88,1.41,4.0,21.1,96.0,866.1,1005.2,0.0,89.0,3.3,0.0
2021-08-07 02:00:00,827.79,2.68,15.94,19.85,7.99,39.93,43.65,1.73,4.0,20.9,95.0,865.7,1004.8,0.0,69.0,3.5,0.0
2021-08-07 03:00:00,894.55,3.55,15.42,43.63,9.18,44.91,49.39,2.41,4.0,20.7,95.0,865.4,1004.6,0.0,79.0,2.2,0.0
2021-08-07 04:00:00,547.41,0.82,4.84,66.52,5.13,23.5,24.97,1.16,3.0,20.7,95.0,865.8,1005.1,0.0,71.0,2.2,0.0
2021-08-07 05:00:00,460.63,0.34,2.44,67.95,3.82,17.7,18.78,1.06,2.0,21.0,94.0,866.0,1005.1,0.0,65.0,2.3,0.0
2021-08-07 06:00:00,433.92,0.22,1.8,65.8,3.58,15.72,16.65,1.05,2.0,22.2,91.0,867.3,1006.0,0.0,75.0,2.4,28.0
2021-08-07 07:00:00,447.27,0.2,2.06,65.09,4.05,16.41,17.41,1.16,2.0,23.3,83.0,868.7,1007.1,0.0,53.0,0.0,85.0
2021-08-07 08:00:00,460.63,0.17,2.68,65.09,4.71,17.89,19.03,1.24,2.0,24.1,78.0,869.6,1007.7,0.1,52.0,0.5,242.0
2021-08-07 09:00:00,473.98,0.08,3.6,60.08,5.01,18.44,19.67,1.25,2.0,25.0,78.0,869.9,1007.7,0.0,42.0,1.5,341.0
2021-08-07 10:00:00,500.68,0.0,5.01,56.51,5.6,20.5,21.95,1.28,3.0,26.1,74.0,870.1,1007.3,0.0,65.0,1.1,441.0
2021-08-07 11:00:00,560.76,0.0,7.11,54.36,6.56,24.04,25.87,1.33,3.0,26.5,74.0,869.5,1006.5,0.0,45.0,0.4,432.0
2021-08-07 12:00:00,627.52,0.0,9.25,54.36,7.33,27.83,30.04,1.35,4.0,26.6,78.0,868.8,1005.6,0.0,100.0,4.1,517.0
2021-08-07 13:00:00,660.9,0.0,10.28,52.93,7.57,29.3,31.74,1.19,4.0,25.8,74.0,867.8,1004.8,1.6,100.0,7.1,291.0
2021-08-07 14:00:00,680.92,0.0,10.97,48.64,7.45,29.4,32.05,1.14,4.0,24.9,80.0,866.9,1004.2,2.8,100.0,7.2,193.0
2021-08-07 15:00:00,687.6,0.0,11.14,44.7,7.15,28.98,31.69,1.12,4.0,23.8,83.0,866.8,1004.6,4.6,100.0,6.0,80.0
2021-08-07 16:00:00,680.92,0.0,11.48,38.62,6.97,27.53,30.07,1.3,4.0,23.1,88.0,867.0,1005.2,7.4,100.0,1.9,10.0
2021-08-07 17:00:00,654.22,0.0,11.14,32.9,6.56,25.93,28.26,1.25,4.0,23.6,84.0,867.3,1005.4,7.0,100.0,2.9,9.0
2021-08-07 18:00:00,634.19,0.0,10.37,28.97,5.9,24.29,26.26,1.16,3.0,22.7,92.0,867.8,1006.3,0.1,93.0,2.1,7.0
2021-08-07 19:00:00,647.54,0.0,11.31,25.39,6.26,25.01,26.74,1.39,4.0,22.4,95.0,868.4,1007.2,0.0,76.0,1.6,0.0
2021-08-07 20:00:00,667.57,0.0,11.82,22.89,6.68,25.9,27.39,1.46,4.0,21.6,97.0,868.5,1007.7,0.0,59.0,2.9,0.0
2021-08-07 21:00:00,660.9,0.0,10.97,21.46,6.44,25.42,26.66,1.46,4.0,21.5,96.0,869.1,1008.5,0.0,75.0,2.5,0.0
2021-08-07 22:00:00,627.52,0.0,9.51,20.56,5.84,23.89,25.01,1.25,3.0,21.2,97.0,869.3,1008.9,0.0,83.0,1.8,0.0
2021-08-07 23:00:00,620.84,0.0,10.03,19.67,6.38,24.02,25.14,1.2,3.0,20.9,97.0,869.0,1008.6,0.0,92.0,2.3,0.0
2021-08-08 00:00:00,654.22,0.01,12.68,19.49,8.23,26.64,27.88,1.24,4.0,20.8,98.0,868.2,1007.7,0.1,95.0,2.5,0.0
2021-08-08 01:00:00,687.6,0.04,15.42,19.31,9.66,29.12,30.63,1.17,4.0,20.4,98.0,867.4,1007.0,0.0,82.0,2.6,0.0
2021-08-08 02:00:00,734.33,0.28,17.31,18.24,10.61,30.75,32.85,1.31,4.0,20.4,98.0,867.1,1006.7,0.0,84.0,2.2,0.0
2021-08-08 03:00:00,787.74,0.75,19.02,17.88,11.44,32.86,35.62,1.44,4.0,20.3,98.0,867.3,1007.0,0.0,100.0,0.7,0.0
2021-08-08 04:00:00,747.68,1.38,13.88,34.69,9.54,28.62,31.07,1.38,4.0,20.7,97.0,868.3,1007.9,0.1,94.0,1.9,0.0
2021-08-08 05:00:00,700.95,0.96,10.97,50.07,8.82,25.67,27.88,1.36,4.0,20.5,95.0,868.0,1007.7,0.1,100.0,1.3,0.0
2021-08-08 06:00:00,674.25,0.68,8.23,63.66,8.35,24.6,26.67,1.36,3.0,21.2,95.0,868.9,1008.4,0.4,87.0,1.8,7.0
2021-08-08 07:00:00,627.52,0.4,5.48,74.39,7.09,20.51,22.15,1.3,3.0,22.2,90.0,869.6,1008.7,0.1,94.0,2.9,53.0
2021-08-08 08:00:00,607.49,0.21,4.63,75.82,6.44,17.01,18.39,1.25,2.0,23.0,86.0,870.0,1008.8,0.2,100.0,1.8,89.0
2021-08-08 09:00:00,594.14,0.14,4.37,70.81,5.96,13.95,15.18,1.22,2.0,23.2,85.0,870.2,1008.9,0.6,99.0,2.6,27.0
2021-08-08 10:00:00,594.14,0.11,4.76,66.52,5.9,13.13,14.35,1.24,2.0,23.8,82.0,870.5,1008.9,0.3,98.0,1.8,24.0
2021-08-08 11:00:00,614.17,0.1,5.83,62.23,6.26,14.0,15.38,1.31,2.0,24.4,79.0,870.2,1008.3,0.1,93.0,2.5,62.0
2021-08-08 12:00:00,627.52,0.06,6.77,56.51,6.2,14.03,15.52,1.3,2.0,25.8,76.0,869.7,1007.0,0.0,99.0,5.1,292.0
2021-08-08 13:00:00,614.17,0.01,6.51,50.07,5.42,12.73,14.23,1.17,2.0,26.0,76.0,868.7,1005.8,5.2,99.0,4.9,207.0
2021-08-08 14:00:00,607.49,0.0,6.43,44.35,4.95,12.12,13.81,1.16,2.0,25.2,77.0,868.2,1005.6,4.3,97.0,2.9,91.0
2021-08-08 15:00:00,614.17,0.0,6.86,40.05,4.89,12.29,14.11,1.17,2.0,24.3,79.0,867.9,1005.7,1.7,97.0,4.7,92.0
2021-08-08 16:00:00,607.49,0.0,6.86,37.19,4.65,12.14,13.89,1.35,2.0,23.3,87.0,867.8,1006.0,0.9,100.0,3.7,40.0
2021-08-08 17:00:00,567.44,0.0,5.83,37.55,3.99,10.81,12.38,1.19,2.0,22.3,91.0,867.9,1006.7,1.1,100.0,2.4,22.0
2021-08-08 18:00:00,520.71,0.0,4.84,40.05,3.37,9.17,10.48,1.01,1.0,22.0,97.0,868.6,1007.6,4.0,100.0,1.8,2.0
2021-08-08 19:00:00,514.03,0.0,5.31,39.7,3.73,8.87,10.08,1.06,1.0,21.7,95.0,869.2,1008.5,3.8,100.0,0.7,0.0
2021-08-08 20:00:00,514.03,0.0,6.26,36.84,4.71,9.31,10.59,1.16,1.0,21.6,96.0,870.0,1009.4,1.1,100.0,1.6,0.0
2021-08-08 21:00:00,507.36,0.0,6.43,36.12,5.07,9.29,10.57,1.2,1.0,21.5,97.0,870.3,1009.8,0.4,97.0,1.8,0.0
2021-08-08 22:00:00,487.33,0.0,6.17,36.12,5.13,8.88,10.13,1.08,1.0,21.4,98.0,870.4,1010.0,0.1,93.0,1.6,0.0
2021-08-08 23:00:00,480.65,0.0,6.68,34.69,5.6,9.09,10.38,1.09,1.0,21.1,98.0,869.8,1009.5,0.1,81.0,2.3,0.0
2021-08-09 00:00:00,487.33,0.0,7.97,33.26,6.56,9.97,11.37,1.17,1.0,20.9,97.0,869.2,1008.9,0.0,70.0,2.6,0.0
2021-08-09 01:00:00,494.0,0.13,8.31,33.26,6.86,10.14,11.79,1.2,2.0,20.6,97.0,868.7,1008.4,0.0,51.0,2.2,0.0
2021-08-09 02:00:00,520.71,0.62,8.65,34.69,7.09,10.59,12.83,1.31,2.0,20.7,97.0,868.4,1008.1,0.1,91.0,2.2,0.0
2021-08-09 03:00:00,567.44,0.95,10.03,37.55,8.23,12.13,14.89,1.43,2.0,20.7,97.0,868.0,1007.6,0.0,90.0,2.1,0.0
2021-08-09 04:00:00,534.06,0.73,7.8,52.21,6.8,11.03,13.33,1.24,2.0,20.7,97.0,868.1,1007.7,0.0,84.0,2.3,0.0
2021-08-09 05:00:00,500.68,0.58,5.14,66.52,5.78,10.51,12.49,1.25,2.0,20.7,96.0,867.8,1007.3,0.0,93.0,3.2,0.0
2021-08-09 06:00:00,467.3,0.37,3.04,77.96,4.83,10.36,11.92,1.2,2.0,21.5,94.0,868.7,1008.0,0.0,60.0,3.7,21.0
2021-08-09 07:00:00,403.88,0.24,2.01,82.97,3.61,7.88,8.92,0.91,2.0,22.8,88.0,869.5,1008.3,0.0,99.0,2.8,98.0
2021-08-09 08:00:00,380.52,0.21,2.12,81.54,3.34,6.25,7.1,0.85,2.0,23.6,84.0,870.2,1008.7,0.1,91.0,3.0,77.0
2021-08-09 09:00:00,377.18,0.19,2.51,77.96,3.34,5.41,6.22,0.87,1.0,24.1,84.0,870.5,1008.8,0.2,85.0,4.6,70.0
2021-08-09 10:00:00,390.53,0.18,3.43,74.39,3.87,5.35,6.26,0.97,1.0,25.0,79.0,870.2,1008.0,1.5,49.0,6.2,198.0
2021-08-09 11:00:00,417.23,0.14,4.76,68.67,4.59,5.61,6.69,1.11,1.0,26.6,72.0,870.0,1007.0,0.3,92.0,5.9,435.0
2021-08-09 12:00:00,440.6,0.05,6.0,60.8,4.77,5.65,6.83,1.19,1.0,26.3,75.0,869.2,1006.2,0.6,100.0,2.1,375.0
2021-08-09 13:00:00,447.27,0.0,6.17,55.08,4.59,5.82,7.17,1.22,1.0,25.3,87.0,868.2,1005.6,2.3,100.0,1.0,278.0
2021-08-09 14:00:00,460.63,0.0,6.77,49.35,4.89,6.83,8.65,1.35,1.0,24.7,85.0,867.5,1005.0,8.9,95.0,2.3,102.0
2021-08-09 15:00:00,473.98,0.0,7.37,45.42,5.25,8.01,10.28,1.38,1.0,24.5,83.0,866.9,1004.4,3.8,100.0,2.1,72.0
2021-08-09 16:00:00,494.0,0.0,7.45,43.27,5.31,9.1,11.6,1.47,1.0,24.2,86.0,866.7,1004.3,0.3,100.0,2.3,60.0
2021-08-09 17:00:00,487.33,0.0,6.77,42.92,5.01,9.06,11.62,1.43,1.0,22.6,88.0,866.8,1005.2,2.2,99.0,3.1,12.0
2021-08-09 18:00:00,473.98,0.0,6.08,43.99,4.47,8.5,10.89,1.38,1.0,22.3,95.0,866.7,1005.3,0.2,87.0,1.1,6.0
2021-08-09 19:00:00,480.65,0.0,6.43,42.92,4.89,8.71,10.77,1.22,1.0,22.1,96.0,867.3,1006.1,0.0,97.0,2.1,0.0
2021-08-09 20:00:00,494.0,0.0,6.94,40.41,5.48,9.32,11.25,1.2,1.0,21.5,97.0,867.7,1006.8,0.0,91.0,2.5,0.0
2021-08-09 21:00:00,487.33,0.0,6.51,39.34,5.42,9.3,11.02,1.17,1.0,21.2,97.0,868.2,1007.5,0.0,94.0,1.5,0.0
2021-08-09 22:00:00,500.68,0.0,6.0,30.4,3.64,10.14,12.47,1.35,2.0,21.3,97.0,868.2,1007.5,0.0,96.0,1.5,0.0
2021-08-09 23:00:00,527.38,0.02,6.26,19.13,2.68,12.37,15.66,1.68,2.0,21.1,97.0,867.7,1007.0,0.0,97.0,2.3,0.0
2021-08-10 00:00:00,594.14,0.1,7.8,11.44,2.98,15.98,20.23,2.5,2.0,20.8,97.0,867.0,1006.4,0.0,98.0,3.2,0.0
2021-08-10 01:00:00,720.98,0.95,9.77,6.08,3.52,20.13,26.36,3.36,3.0,20.7,96.0,866.5,1005.8,0.0,94.0,4.2,0.0
